Tue Nov 28 11:04:55 2023,bitrue,USDT,MATIC,BTC,0.73615,1638.0,1.974e-05,588.0,37043.55,2.0385,99.33297249201931
Tue Nov 28 11:04:55 2023,binance,USDT,LTC,BTC,68.83,122.203,0.001857,114.098,37043.55,6.81472,99.94170034868517
Tue Nov 28 11:04:56 2023,bequant,USDT,CRV,BTC,0.554228,14.5,1.4953e-05,716.4,37043.02,0.00021,99.9415904754
Tue Nov 28 11:05:32 2023,bequant,USDT,CRV,BTC,0.554228,14.5,1.4949e-05,14.4,37043.02,0.00021,99.91485561537849
Tue Nov 28 11:05:43 2023,bitrue,USDT,DIVI,BTC,0.003999,19351.0,6.52e-08,196018.0,37041.53,4.144,60.39279209802451
Tue Nov 28 11:05:47 2023,bequant,USDT,DOT,BTC,5.1707,1.55,0.00013948,65.93,37039.04,0.00021,99.91307364960257
Tue Nov 28 11:05:59 2023,binance,USDT,QTUM,BTC,2.992,843.6,8.07e-05,141.9,37041.53,2.17645,99.90813739973261
Tue Nov 28 11:06:00 2023,bitfinex,USDT,NEXO,BTC,0.74611,1461.17696955,2.001e-05,5.00480377,37038.0,0.19650787,99.33258902842744
Tue Nov 28 11:06:03 2023,bequant,USDT,DOT,BTC,5.17252,1.55,0.00013958,1.58,37038.39,0.00934,99.94777161228956
Tue Nov 28 11:06:06 2023,bitrue,USDT,AAVE,BTC,94.45,0.052,0.002529,3.55,37041.53,4.144,99.18266741132874
Tue Nov 28 11:06:11 2023,cex,USDT,DASH,BTC,33.36,43.57057118,0.00072,4.11248199,36812.8,0.73693405,79.45208633093526
Tue Nov 28 11:06:18 2023,bequant,USDT,ADA,BTC,0.3730352,21.0,1.0067e-05,15.0,37042.26,0.01,99.9649447076308
Tue Nov 28 11:06:21 2023,ascendex,USDT,LINK,BTC,14.0689,316.0,0.00037773,29.4,37032.43,0.214,99.42681932418313
Tue Nov 28 11:06:31 2023,bequant,USDT,ADA,BTC,0.3731922,21.0,1.0071e-05,21.0,37042.25,0.00021,99.96256613884213
Tue Nov 28 11:06:31 2023,bitrue,USDT,JST,BTC,0.03052,6409.1,8.2e-07,20027.0,37043.02,0.448,99.52580733944954
Tue Nov 28 11:06:47 2023,binance,USDT,QTUM,BTC,2.995,1187.4,8.07e-05,479.1,37043.02,6.68216,99.8120772621035
Tue Nov 28 11:06:47 2023,bequant,USDT,YFI,BTC,8316.5,0.000974,0.2243,0.042974,37042.25,0.00021,99.9047276498527
Tue Nov 28 11:06:49 2023,bitfinex,USDT,ETC,BTC,18.419,40.0,0.00049705,27.155,37041.0,0.01244104,99.9578101417015
Tue Nov 28 11:06:51 2023,coinex,USDT,ATOM,BTC,8.9806,33.14603328,0.0002412,12.42493269,37043.87,0.5604561,99.49203220274815
Tue Nov 28 11:06:54 2023,bitrue,USDT,DOGE,BTC,0.07737,20475.0,2.05e-06,3412.0,37043.02,0.448,98.14940028434792
Tue Nov 28 11:06:57 2023,bequant,USDT,YFI,BTC,8315.5,0.000974,0.2242,0.042987,37036.17,0.00863,99.85580318681981
Tue Nov 28 11:07:13 2023,bequant,USDT,ETH,BTC,2015.291,0.004,0.054405,0.004,37039.76,0.00021,99.99291133637773
Tue Nov 28 11:07:15 2023,bitrue,USDT,BAT,BTC,0.2071,35033.6,5.58e-06,314.0,37044.18,24.9219,99.81000695316273
Tue Nov 28 11:07:24 2023,bequant,USDT,WBTC,BTC,36988.7,0.00022,0.9981,0.000221,37039.76,0.00021,99.94777987871973
Tue Nov 28 11:07:25 2023,coinex,USDT,ATOM,BTC,8.9713,126.65814,0.0002412,12.42493269,37043.87,1.06720794,99.59516952949966
Tue Nov 28 11:07:32 2023,bitfinex,USDT,NEO,BTC,10.622,84.0,0.00028626,6.4924121,37046.0,0.0124216,99.83795857653925
Tue Nov 28 11:07:33 2023,bequant,USDT,WBTC,BTC,36984.7,0.00022,0.9981,0.000221,37043.67,0.03,99.9691413665651
Tue Nov 28 11:07:33 2023,bitrue,USDT,XMR,BTC,166.6,203.487,0.004402,0.018,37047.37,19.1393,97.88866911164467
Tue Nov 28 11:07:39 2023,binance,USDT,QTUM,BTC,2.994,26.0,8.07e-05,145.4,37047.37,8.97198,99.85713957915831
Tue Nov 28 11:07:44 2023,ascendex,USDT,XTZ,BTC,0.7999,243.71,2.136e-05,163.3,37032.49,0.214,98.88910943867981
Tue Nov 28 11:07:45 2023,bequant,USDT,NEO,BTC,10.62147,0.76,0.0002865,37.61,37043.67,0.01,99.92036370671856
Tue Nov 28 11:07:49 2023,bitrue,USDT,DOT,BTC,5.1862,71.28,0.00013884,25.6,37047.37,19.1393,99.17968552697542
Tue Nov 28 11:07:51 2023,coinex,USDT,ATOM,BTC,8.97,33.45419352,0.0002412,12.42493269,37043.87,1.14869602,99.60960361204013
Tue Nov 28 11:07:55 2023,bequant,USDT,NEO,BTC,10.62754,0.77,0.0002865,72.19,37043.68,0.02,99.86332039211334
Tue Nov 28 11:08:04 2023,bequant,USDT,SAND,BTC,0.393201,20.8,1.06099e-05,846.8,37043.67,0.01,99.95641779471566
Tue Nov 28 11:08:05 2023,bitrue,USDT,LINK,BTC,14.119,198.0,0.0003797,210.0,37047.37,19.1393,99.63089729442596
Tue Nov 28 11:08:09 2023,coinex,USDT,SGB,BTC,0.004465,921.10252762,1.17199e-07,2302.57,37043.87,1.06828459,97.23414378790594
Tue Nov 28 11:08:09 2023,ascendex,USDT,XTZ,BTC,0.8009,243.71,2.139e-05,163.2,37032.41,0.214,98.90413908103386
Tue Nov 28 11:08:12 2023,bitfinex,USDT,ATOM,BTC,8.9562,2.92691517,0.00024137,17.79813135,37047.0,0.20795985,99.84183459502914
Tue Nov 28 11:08:14 2023,bequant,USDT,SAND,BTC,0.39342,20.8,1.06099e-05,846.8,37046.13,0.01,99.9074105757206
Tue Nov 28 11:08:19 2023,bitrue,USDT,DFI,BTC,0.243,108.0,6.54e-06,50.0,37049.99,26.1517,99.71478790123456
Tue Nov 28 11:08:22 2023,bequant,USDT,LINK,BTC,14.12971,0.57,0.00038118,0.57,37046.13,0.01,99.94008251690941
Tue Nov 28 11:08:27 2023,coinex,USDT,SGB,BTC,0.004465,921.10252762,1.17199e-07,2302.57,37043.87,1.06907928,97.23414378790594
Tue Nov 28 11:08:33 2023,bequant,USDT,LINK,BTC,14.13339,0.57,0.00038138,0.57,37050.85,0.02,99.97922064699267
Tue Nov 28 11:08:35 2023,ascendex,USDT,QTUM,BTC,2.9908,267.0,8.04e-05,43.3,37041.5,0.214,99.57658820382507
Tue Nov 28 11:08:39 2023,bitcoincom,USDT,MANA,BTC,0.4302431,18.0,1.16088e-05,18.0,37050.85,0.02,99.97043705756118
Tue Nov 28 11:08:41 2023,bitrue,USDT,ETH,BTC,2016.45,11.286,0.0544,4.635,37056.44,29.5987,99.97125324208386
Tue Nov 28 11:08:43 2023,bequant,USDT,VET,BTC,0.02108211,380.0,5.684e-07,19210.0,37050.85,0.02,99.8937162361832
Tue Nov 28 11:08:44 2023,coinex,USDT,SGB,BTC,0.004465,921.10252762,1.17199e-07,2302.57,37043.87,1.47511532,97.23414378790594
Tue Nov 28 11:08:52 2023,bequant,USDT,VET,BTC,0.02109211,380.0,5.687e-07,19210.0,37050.85,0.02,99.89905417238957
Tue Nov 28 11:08:53 2023,bitfinex,USDT,XTZ,BTC,0.79478,22.02225526,2.142e-05,1275.32621595,37047.0,1.5188933,99.84483001585343
Tue Nov 28 11:08:54 2023,bitcoincom,USDT,MANA,BTC,0.4306216,19.0,1.16088e-05,18.0,37050.85,0.02,99.88256684755247
Tue Nov 28 11:08:57 2023,bequant,USDT,EOS,BTC,0.6719,0.02,1.812e-05,3880.08,37050.85,0.02,99.91983955945825
Tue Nov 28 11:09:01 2023,coinex,USDT,FIO,BTC,0.022503,3661.75575907,5.978e-07,91.40177242,37043.87,1.77831328,98.40832549437854
Tue Nov 28 11:09:02 2023,binance,USDT,ADA,BTC,0.3735,3880.3,1.007e-05,58867.2,37056.44,4.63393,99.90852765729585
Tue Nov 28 11:09:04 2023,bequant,USDT,EOS,BTC,0.67207,12.15,1.812e-05,513.36,37050.85,0.02,99.89456485187553
Tue Nov 28 11:09:05 2023,ascendex,USDT,QTUM,BTC,2.9919,534.0,8.04e-05,43.3,37049.21,0.214,99.5606966810388
Tue Nov 28 11:09:13 2023,bequant,USDT,LUNC,BTC,0.0001,4100396.5,2e-09,97495903.1,37050.85,0.01995,74.1017
Tue Nov 28 11:09:15 2023,bitrue,USDT,EOS,BTC,0.675,588.0,1.803e-05,204.75,37056.44,29.5987,98.98186862222222
Tue Nov 28 11:09:17 2023,bequant,USDT,LUNC,BTC,0.0001,4100396.5,2e-09,97495903.1,37050.85,0.01995,74.1017
Tue Nov 28 11:09:18 2023,coinex,USDT,FIO,BTC,0.022503,3661.75575907,5.978e-07,91.40177242,37043.87,1.6972462,98.40832549437854
Tue Nov 28 11:09:27 2023,bequant,USDT,NEAR,BTC,1.757088,4.4,4.7397e-05,4.6,37050.84,0.00021,99.94369453778067
Tue Nov 28 11:09:34 2023,bitrue,USDT,PROM,BTC,4.424,46.56,0.0001188,0.55,37052.96,4.5749,99.50026329113923
Tue Nov 28 11:09:34 2023,bequant,USDT,NEAR,BTC,1.758017,4.4,4.7409e-05,216.0,37050.84,0.00021,99.916171092771
Tue Nov 28 11:09:34 2023,coinex,USDT,FIO,BTC,0.022503,3661.75575907,5.978e-07,91.40177242,37043.87,1.34137361,98.40832549437854
Tue Nov 28 11:09:35 2023,ascendex,USDT,DOGE,BTC,0.077,112913.0,2.061e-06,1190.0,37044.8,0.214,99.15497766233767
Tue Nov 28 11:09:35 2023,bitfinex,USDT,VET,BTC,0.021107,828.21735492,5.6e-07,418184.5890324,37053.0,0.01319515,98.30710190931917
Tue Nov 28 11:09:36 2023,bitcoincom,USDT,XYM,BTC,0.04047,1829.6,6.77e-07,400.0,37050.84,0.00021,61.98027842846553
Tue Nov 28 11:09:39 2023,bequant,USDT,BCH,BTC,222.112,0.0366,0.005991,0.036,37050.84,0.00021,99.93678074124765
Tue Nov 28 11:09:48 2023,bequant,USDT,BCH,BTC,222.112,0.0366,0.00599,1.6168,37050.84,0.00021,99.92009958939633
Tue Nov 28 11:09:48 2023,binance,USDT,ADA,BTC,0.3735,3235.1,1.007e-05,53136.5,37052.96,0.80821,99.899145167336
Tue Nov 28 11:09:49 2023,coinex,USDT,OLT,BTC,0.004839,750.0,1.27829e-07,6169.86,37043.87,1.07133598,97.85659967410622
Tue Nov 28 11:09:50 2023,bitrue,USDT,IOST,BTC,0.00857,197882.0,2.2e-07,9930573.0,37052.92,0.5487,95.11834772462078
Tue Nov 28 11:09:53 2023,ascendex,USDT,DOGE,BTC,0.077,112913.0,2.061e-06,1190.0,37048.1,0.214,99.1638105194805
Tue Nov 28 11:09:53 2023,bequant,USDT,BTG,BTC,14.99999,1.326,0.0003994,0.009,37050.84,0.00021,98.65410240940159
Tue Nov 28 11:10:01 2023,bequant,USDT,BTG,BTC,14.99999,1.326,0.0003994,0.009,37047.08,0.00021,98.64409077606052
Tue Nov 28 11:10:07 2023,coinex,USDT,OLT,BTC,0.004839,750.0,1.27829e-07,6169.86,37043.87,0.91183235,97.85659967410622
Tue Nov 28 11:10:08 2023,bitrue,USDT,ATOM,BTC,8.972,579.0,0.0002406,31.5,37049.99,0.1878,99.35608107445384
Tue Nov 28 11:10:08 2023,bequant,USDT,BCUG,BTC,0.08118,49.65,5.59e-07,504.63,37047.08,0.00021,25.5103692042375
Tue Nov 28 11:10:16 2023,bitfinex,USDT,TRX,BTC,0.10161,628.96,2.74e-06,147364.23843563,37052.0,7.5e-07,99.91386674539906
Tue Nov 28 11:10:18 2023,bequant,USDT,BCUG,BTC,0.08118,49.65,5.59e-07,504.63,37043.02,0.0011,25.507573515644246
Tue Nov 28 11:10:22 2023,binance,USDT,ADA,BTC,0.3735,5760.8,1.007e-05,62269.6,37043.23,1.61381,99.87291194109773
Tue Nov 28 11:10:24 2023,coinex,USDT,OLT,BTC,0.004839,750.0,1.27829e-07,6169.86,37043.87,0.00170577,97.85659967410622
Tue Nov 28 11:10:24 2023,ascendex,USDT,KAVA,BTC,0.7595,293.6,1.998e-05,174.8,37030.63,0.214,97.41566654377878
Tue Nov 28 11:10:25 2023,bitrue,USDT,ENJ,BTC,0.2848,7463.0,7.64e-06,3136.0,37043.23,4.4647,99.37158609550562
Tue Nov 28 11:10:26 2023,bequant,USDT,AAVE,BTC,93.7288,0.101,0.0025297,0.005,37043.02,0.0011,99.97751778962282
Tue Nov 28 11:10:34 2023,bequant,USDT,AAVE,BTC,93.7388,0.101,0.0025297,0.005,37043.02,0.0011,99.96685224688176
Tue Nov 28 11:10:39 2023,coinex,USDT,LINK,BTC,14.1439,129.08192294,0.00038076,7.8603993,37043.87,0.00170577,99.72372500653992
Tue Nov 28 11:10:39 2023,bequant,USDT,AVAX,BTC,19.856,0.411,0.0005356,19.032,37042.4,0.00021,99.91896373892023
Tue Nov 28 11:10:44 2023,bequant,USDT,AVAX,BTC,19.854,0.411,0.0005356,18.631,37042.4,0.00021,99.92902911252142
Tue Nov 28 11:10:47 2023,ascendex,USDT,KAVA,BTC,0.7603,293.6,1.998e-05,174.8,37030.63,0.214,97.31316419834273
Tue Nov 28 11:10:47 2023,bitrue,USDT,ZRX,BTC,0.3809,16353.0,1.026e-05,137.0,37042.83,0.0016,99.7793215542137
Tue Nov 28 11:10:49 2023,bequant,USDT,MATIC,BTC,0.7352368,11.0,1.9848e-05,11.0,37042.4,0.00021,99.99738250316089
Tue Nov 28 11:10:54 2023,coinex,USDT,LINK,BTC,14.1469,112.5091474,0.00038076,7.8603993,37043.87,0.00170577,99.7025775343008
Tue Nov 28 11:10:56 2023,binance,USDT,ADA,BTC,0.3736,76869.6,1.008e-05,5732.4,37042.83,1.78279,99.94425224839401
Tue Nov 28 11:10:56 2023,bitfinex,USDT,MATIC,BTC,0.73555,1902.33680196,1.983e-05,1808.7272696,37052.0,7.5e-07,99.89003602746244
Tue Nov 28 11:10:57 2023,bequant,USDT,MATIC,BTC,0.7352324,11.0,1.9848e-05,11.0,37040.57,0.00021,99.99304075282863
Tue Nov 28 11:11:04 2023,coinbasepro,USDT,SOL,BTC,55.38,32.6,0.0014948,0.081,37035.05,0.06750265,99.96387276995304
Tue Nov 28 11:11:04 2023,bequant,USDT,SHIB,BTC,8.0966e-06,4000.0,2.1e-10,54889941000.0,37040.57,0.00021,96.07143368821481
Tue Nov 28 11:11:07 2023,bitrue,USDT,UOS,BTC,0.18737,11817.54,5.0092e-06,2724.97,37041.3,4.1434,99.02720817633559
Tue Nov 28 11:11:09 2023,ascendex,USDT,NIM,BTC,0.0010687,100000.0,2.805e-08,87461.0,37030.65,0.214,97.19376181341818
Tue Nov 28 11:11:10 2023,bequant,USDT,SHIB,BTC,8.0965e-06,1014000.0,2.1e-10,54889941000.0,37040.57,0.00021,96.07262026801703
Tue Nov 28 11:11:11 2023,coinex,USDT,LINK,BTC,14.14,13.75,0.00038019,7.8614292,37033.83,1.13261785,99.57490684370579
Tue Nov 28 11:11:14 2023,coinbasepro,USDT,LRC,BTC,0.2102,1768.76,5.66e-06,11211.0,37035.64,0.54063015,99.72489172216937
Tue Nov 28 11:11:17 2023,bequant,USDT,MKR,BTC,1471.237,1.9114,0.03968,0.2373,37040.57,0.00021,99.90027559122016
Tue Nov 28 11:11:23 2023,bequant,USDT,MKR,BTC,1471.237,1.9114,0.03969,0.2496,37039.39,0.00022,99.92226875071793
Tue Nov 28 11:11:24 2023,coinbasepro,USDT,ICP,BTC,4.46,374.7361,0.0001203,5.0,37035.64,0.54063015,99.89658053811658
Tue Nov 28 11:11:26 2023,binance,USDT,XRP,BTC,0.602,177049.0,1.625e-05,6231.0,37039.93,1.37633,99.98319975083056
Tue Nov 28 11:11:26 2023,bitrue,USDT,VET,BTC,0.02114,25776.0,5.6e-07,15533196.0,37039.93,1.5118,98.11901986754968
Tue Nov 28 11:11:27 2023,coinex,USDT,METIS,BTC,17.4684,1.71738682,0.00046318,1.16356123,37033.83,1.13173825,98.19633955828812
Tue Nov 28 11:11:43 2023,coinbasepro,USDT,ETH,BTC,2015.81,0.24896435,0.05441,3.31597139,37035.64,0.54063015,99.96523344958106
Tue Nov 28 11:11:47 2023,bitfinex,USDT,BORG,BTC,0.21429,0.001,5.78e-06,13213.19295083,37036.0,0.01544865,99.89643940454523
Tue Nov 28 11:11:47 2023,bequant,USDT,UNI,BTC,6.08161,1.27,0.00016398,1.24,37036.83,0.00021,99.86334841267364
Tue Nov 28 11:11:47 2023,bitcoincom,USDT,MIR,BTC,0.0139,0.01,3.4e-07,0.01,37036.83,0.00021,90.59368489208633
Tue Nov 28 11:11:54 2023,coinfalcon,USDT,ETH,BTC,2310.89,0.00014,0.051137,1.47365199,39000.01,0.00025641,86.30196640125666
Tue Nov 28 11:11:54 2023,bequant,USDT,UNI,BTC,6.07822,58.56,0.00016401,0.18,37036.83,0.00021,99.93732520869597
Tue Nov 28 11:11:55 2023,bitcoincom,USDT,MIR,BTC,0.0139,0.01,3.4e-07,0.01,37036.83,0.00021,90.59368489208633
Tue Nov 28 11:11:55 2023,coinbasepro,USDT,ATOM,BTC,8.96,436.226,0.0002415,100.0,37035.64,0.54063015,99.82262343749998
Tue Nov 28 11:12:00 2023,coinfalcon,USDT,GRN,BTC,0.018,58.0,3.9e-07,22711.0,39000.01,0.00025641,84.50002166666668
Tue Nov 28 11:12:02 2023,coinex,USDT,METIS,BTC,17.4684,1.71738682,0.00046318,1.16356123,37033.83,1.0923413,98.19633955828812
Tue Nov 28 11:12:03 2023,bitcoincom,USDT,ENS,BTC,8.3376,9.642,0.0002244,43.998,37036.83,0.00021,99.68173877374785
Tue Nov 28 11:12:04 2023,coinbasepro,USDT,AVAX,BTC,19.87,302.083,0.00053574,66.76,37031.64,0.54063015,99.84565079818822
Tue Nov 28 11:12:04 2023,bequant,USDT,COMP,BTC,50.796,0.1625,0.00137,6.9002,37036.83,0.00021,99.89065497283252
Tue Nov 28 11:12:07 2023,bitrue,USDT,BNB,BTC,228.2,7.4,0.006124,3.6,37037.24,0.2187,99.3935397721297
Tue Nov 28 11:12:12 2023,bequant,USDT,COMP,BTC,50.796,0.1625,0.00137,6.9002,37036.22,0.00021,99.8890097645484
Tue Nov 28 11:12:12 2023,cryptocom,USDT,ADA,BTC,0.373,503.0,1.0051e-05,60.0,37035.97,0.13306,99.79853471045577
Tue Nov 28 11:12:15 2023,ascendex,USDT,CUDOS,BTC,0.004269,2813.0,6e-08,8229.0,37030.72,0.214,52.045987350667595
Tue Nov 28 11:12:15 2023,bitcoincom,USDT,ENS,BTC,8.3376,9.642,0.0002244,43.998,37036.22,0.00021,99.68009700633276
Tue Nov 28 11:12:17 2023,coinex,USDT,METIS,BTC,17.4684,1.71738682,0.00046318,1.16356123,37033.83,1.08001482,98.19633955828812
Tue Nov 28 11:12:19 2023,bequant,USDT,OMG,BTC,0.620032,12.99,1.67e-05,638.9,37036.22,0.00021,99.75370206699009
Tue Nov 28 11:12:23 2023,cryptocom,USDT,ALGO,BTC,0.13158,24564.0,3.535e-06,1765.0,37035.97,0.11267,99.50004100167197
Tue Nov 28 11:12:24 2023,bitcoincom,USDT,ZEC,BTC,28.3369,94.553,0.000764,313.254,37036.22,0.00021,99.85450800899181
Tue Nov 28 11:12:26 2023,coinbasepro,USDT,DOGE,BTC,0.0773,202602.0,2.08e-06,468834.1,37030.72,0.06751047,99.642817076326
Tue Nov 28 11:12:26 2023,binance,USDT,XRP,BTC,0.6023,120302.0,1.626e-05,5778.0,37034.85,1.2027,99.98118230117882
Tue Nov 28 11:12:29 2023,bequant,USDT,OMG,BTC,0.620032,12.99,1.67e-05,638.9,37031.58,0.00021,99.74120464750207
Tue Nov 28 11:12:30 2023,bitrue,USDT,RVN,BTC,0.0185,9688.7,4.9e-07,2928370.0,37034.85,0.648,98.0923054054054
Tue Nov 28 11:12:33 2023,coinbasepro,USDT,ENJ,BTC,0.306,175.98,8.03e-06,137.91,37028.93,0.12686194,97.17068885620914
Tue Nov 28 11:12:36 2023,coinex,USDT,CSPR,BTC,0.032082,1510.83779748,8.614e-07,257.28301636,37033.83,0.13705411,99.4356373106415
Tue Nov 28 11:12:44 2023,coinbasepro,USDT,MATIC,BTC,0.736,27481.78,1.983e-05,4622.3,37033.82,0.12149684,99.77997970108697
Tue Nov 28 11:12:46 2023,cryptocom,USDT,APE,BTC,1.5712,95.5,4.227e-05,146.8,37043.59,0.38237,99.6583852660387
Tue Nov 28 11:12:47 2023,bequant,USDT,FTM,BTC,0.2902891,27.0,7.8292e-06,27.0,37036.26,0.00888,99.8881069912718
Tue Nov 28 11:12:49 2023,coinbasepro,USDT,DOT,BTC,5.18,2327.255,0.0001396,87.625,37036.02,0.12148897,99.81135891891893
Tue Nov 28 11:12:54 2023,coinbasepro,USDT,LINK,BTC,14.13,49.509,0.00038113,0.26,37036.02,0.12148897,99.89765253078555
Tue Nov 28 11:12:55 2023,bequant,USDT,XEM,BTC,0.0344235,231.0,9.24e-07,14470.0,37036.26,0.00888,99.4132038868796
Tue Nov 28 11:12:57 2023,coinex,USDT,CSPR,BTC,0.032082,1510.83779748,8.614e-07,257.28301636,37033.83,1.28367827,99.4356373106415
Tue Nov 28 11:12:57 2023,cryptocom,USDT,ATOM,BTC,8.965,17.41,0.00024153,371.05,37045.29,0.06438,99.80534181483546
Tue Nov 28 11:13:02 2023,binance,USDT,XRP,BTC,0.6022,130908.0,1.626e-05,26391.0,37041.33,12.38925,100.0152816007971
Tue Nov 28 11:13:02 2023,coinbasepro,USDT,ADA,BTC,0.374,74430.66,1.008e-05,1339.1,37038.08,0.06749702,99.82455786096257
Tue Nov 28 11:13:03 2023,bequant,USDT,XEM,BTC,0.0344235,231.0,9.24e-07,14470.0,37036.26,0.00021,99.4132038868796
Tue Nov 28 11:13:05 2023,cryptocom,USDT,AVAX,BTC,19.872,66.43,0.00053544,0.91,37045.29,0.07216,99.81647583333334
Tue Nov 28 11:13:06 2023,coinbasepro,USDT,XLM,BTC,0.1169,1868.6,3.15e-06,61966.0,37038.08,0.06749702,99.80320958083833
Tue Nov 28 11:13:09 2023,bitcoincom,USDT,BZRX,BTC,0.021394,201.5,1.5e-09,2334.7,37036.26,0.00021,0.2596727587173974
Tue Nov 28 11:13:11 2023,coinbasepro,USDT,AXS,BTC,6.74,0.5,0.0001812,4.0,37038.08,0.06749702,99.57418540059348
Tue Nov 28 11:13:13 2023,coinex,USDT,CSPR,BTC,0.032082,1510.83779748,8.614e-07,257.28301636,37033.83,1.44674316,99.4356373106415
Tue Nov 28 11:13:14 2023,bequant,USDT,DYDX,BTC,3.1822,2.553,8.586e-05,112.45,37036.26,0.00021,99.92876888944755
Tue Nov 28 11:13:16 2023,ascendex,USDT,ETH,BTC,2016.53,2.62,0.054178,0.064,37032.71,0.214,99.49557717365968
Tue Nov 28 11:13:16 2023,bitcoincom,USDT,BZRX,BTC,0.021394,201.5,1.5e-09,2334.7,37036.26,0.00021,0.2596727587173974
Tue Nov 28 11:13:18 2023,cryptocom,USDT,BCH,BTC,221.91,0.5,0.0059748,0.514,37037.72,0.27096,99.72194558875219
Tue Nov 28 11:13:21 2023,bybit,USDT,ETH,BTC,2016.2,3.45785,0.054413,1.613,37040.0,0.244987,99.96317428826505
Tue Nov 28 11:13:26 2023,exmo,USDT,ADA,BTC,0.37379999,10471.41768142,1.007e-05,17633.60603518,37032.44,0.09615883,99.76369202150057
Tue Nov 28 11:13:30 2023,cryptocom,USDT,CRO,BTC,0.0901,27.0,2.4303e-06,18.0,37036.24,0.06073,99.89919430854604
Tue Nov 28 11:13:30 2023,coinex,USDT,LRC,BTC,0.211504,566.81856974,5.5906e-06,241.43222273,37033.83,1.07276844,97.89003044765111
Tue Nov 28 11:13:30 2023,bitcoincom,USDT,IDEX,BTC,0.056034,48339.0,1.502e-06,6607.2,37036.26,0.00021,99.27626533890138
Tue Nov 28 11:13:40 2023,binance,USDT,EOS,BTC,0.672,92052.4,1.81e-05,1150.2,37040.11,0.11803,99.76577247023808
Tue Nov 28 11:13:41 2023,exmo,USDT,ALGO,BTC,0.13176249,188.46588767,3.55e-06,30000.0,37029.64,0.09615764,99.76680161402534
Tue Nov 28 11:13:46 2023,bitcoincom,USDT,IDEX,BTC,0.056034,48339.0,1.502e-06,6607.2,37036.26,0.00021,99.27626533890138
Tue Nov 28 11:13:48 2023,bequant,USDT,CHZ,BTC,0.0719072,112.0,1.9406e-06,5339.0,37036.26,0.00021,99.95183536001959
Tue Nov 28 11:13:50 2023,cryptocom,USDT,DOGE,BTC,0.077252,1999.0,2.0825e-06,12407.0,37038.53,0.06073,99.84562046937295
Tue Nov 28 11:13:51 2023,exmo,USDT,ATOM,BTC,9.619993,6.05978694,0.00024134,600.0,37031.34,0.09612627,92.90176817800179
Tue Nov 28 11:13:54 2023,coinex,USDT,LRC,BTC,0.211504,566.81856974,5.5906e-06,241.43222273,37033.83,1.29207522,97.89003044765111
Tue Nov 28 11:13:58 2023,bitcoincom,USDT,GALA,BTC,0.025382,304.7,6.848e-07,194298.4,37036.26,0.00021,99.92290145772596
Tue Nov 28 11:14:01 2023,exmo,USDT,BCH,BTC,221.95,1.68150596,0.005985,6.18146003,37032.94,0.09611324,99.86129574228431
Tue Nov 28 11:14:02 2023,bequant,USDT,LTC,BTC,68.8135,0.12,0.0018573,5.861,37036.26,0.00021,99.96213780435525
Tue Nov 28 11:14:05 2023,bybit,USDT,ETH,BTC,2015.81,14.08821,0.054429,0.8,37036.78,2.626978,100.00321948100266
Tue Nov 28 11:14:05 2023,bitcoincom,USDT,GALA,BTC,0.025392,304.7,6.85e-07,13818.0,37036.26,0.00021,99.91272093572778
Tue Nov 28 11:14:05 2023,cryptocom,USDT,EOS,BTC,0.6739,882.3,1.8077e-05,342.6,37040.92,0.01861,99.36024793589553
Tue Nov 28 11:14:11 2023,binance,USDT,EOS,BTC,0.671,914.5,1.811e-05,1192.5,37037.15,4.60246,99.96166713859913
Tue Nov 28 11:14:12 2023,bequant,USDT,LTC,BTC,68.8135,0.12,0.0018574,5.861,37036.22,0.00021,99.96741195840931
Tue Nov 28 11:14:13 2023,coinex,USDT,LRC,BTC,0.211504,566.81856974,5.5906e-06,241.43222273,37033.83,1.29206275,97.89003044765111
Tue Nov 28 11:14:13 2023,cryptocom,USDT,ETH,BTC,2016.39,3.7502,0.054431,1.6508,37040.92,0.06782,99.98930348394903
Tue Nov 28 11:14:15 2023,exmo,USDT,CHZ,BTC,0.07196,50000.0,1.94e-06,60000.0,37028.57,0.8,99.82688410227905
Tue Nov 28 11:14:16 2023,bitcoincom,USDT,AVA,BTC,0.5290343,15.0,1.4267e-05,16.0,37036.22,0.00021,99.87929908136392
Tue Nov 28 11:14:18 2023,ascendex,USDT,LINK,BTC,14.0895,2.5,0.00037942,144.2,37026.44,0.214,99.70951321764436
Tue Nov 28 11:14:18 2023,bequant,USDT,ADA,BTC,0.3739375,21.0,1.0091e-05,21.0,37036.22,0.00021,99.94517693999667
Tue Nov 28 11:14:26 2023,cryptocom,USDT,HBAR,BTC,0.059891,4000.0,1.6131e-06,24870.0,37039.46,0.04991,99.76182218697299
Tue Nov 28 11:14:27 2023,bitcoincom,USDT,AVA,BTC,0.5290343,15.0,1.4267e-05,16.0,37036.22,0.00021,99.87929908136392
Tue Nov 28 11:14:27 2023,exmo,USDT,DAI,BTC,1.010046,1.88236595,2.68e-05,9.23827798,37035.34,0.09598011,98.26751573690704
Tue Nov 28 11:14:30 2023,bequant,USDT,ADA,BTC,0.3739374,21.0,1.0089e-05,21.0,37037.1,0.00021,99.92776916671079
